,text,label,problem
5662,"it wants to be thought of as a subversive little indie film , but it has all the qualities of a modern situation comedy . ",1,subjectivity
5663,"it is a tough film to sit through , not out of any violence or perversion , but for its destitution . ",1,subjectivity
5664,"a comedy about bending the rules to reach your goal , bend it like beckham explores the world of women's football , from kick-abouts in the park to freekicks in the final . ",0,subjectivity
5665,adaptation's success in engaging the audience in the travails of creating a screenplay is extraordinary . ,1,subjectivity
5666,"he and his friends : virgil , daric and han lead a double life of mischief and petty crimes to alleviate the pressures of perfection . ",0,subjectivity
5667,a retired boston pd detective isn't buying the news report of a local girl accidentally drowning . . . ,0,subjectivity
5668,"chris columbus , the director , does a real wonderful job of being faithful to the story but also taking it into a cinematic era . ",1,subjectivity
5669,"one by one , his friends are deserting his annual pilgrimage to the wisconsin state high school hockey tournament , forcing him to confront some harsh truths about his bizarre obsession . ",0,subjectivity
5670,"he and joey have been painfully estranged ever since vincent divorced his wife and left the decaying boardwalks of long beach , long island for the anonymity of manhattan and a successful career with the nypd . ",0,subjectivity
5671,will tom be able to persuade his naturally cautious and terminally confused fianc&#233 ; e to work through all the damage and chaos ? ,0,subjectivity
5672,a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies . ,1,subjectivity
5673,muccino is honest in the emotional damage left by his immature men and passionate in his portraits of twentysomething commitment-phobes struggling against growing up . ,1,subjectivity
5674,offers a quieter version of the midlife-crisis roller coaster . ,1,subjectivity
5675,"one of the most successful , provocative and intensely contemporary of israeli films , so much so that to watch it is to feel the country having a passionate argument with itself . ",1,subjectivity
5676,the limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie . ,1,subjectivity
5677,"[russell] makes good b movies ( the mask , the blob ) , and the scorpion king more than ably meets those standards . ",1,subjectivity
5678,"however , the job his army buddy promised doesn't materialize , and he can't escape his past . ",0,subjectivity
5679,"a compassionate , moving portrait of an american ( and an america ) always reaching for something just outside his grasp . ",1,subjectivity
5680,"when you find yourself rooting for the monsters in a horror movie , you know the picture is in trouble . ",1,subjectivity
5681,throws in enough clever and unexpected twists to make the formula feel fresh . ,1,subjectivity
5682,"on the verge of judgement day , the most advanced terminator unit ever , the t-x , arrives from the future to ensure the rise of the machines . ",0,subjectivity
5683,"strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short . ",1,subjectivity
5684,"it takes a really long , slow and dreary time to dope out what tuck everlasting is about . so here it is : it's about a family of sour immortals . ",1,subjectivity
5685,"in this action-comedy , four twenty-something friends are looking for love and having no luck . ",0,subjectivity
5686,"alternately hilarious and sad , aggravating and soulful , scathing and joyous . it's a masterpeice . ",1,subjectivity
5687,"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring . ",1,subjectivity
5688,"a chick flick of the first order , disguised by just enough historical detail to elevate the proceedings somewhat . ",1,subjectivity
5689,"a working class "" us vs . them "" opera that leaves no heartstring untugged and no liberal cause unplundered . ",1,subjectivity
5690,"racial bigotry , violence and corruption thrive in places like marquezas . ",0,subjectivity
5691,tackles the difficult subject of grief and loss with such life-embracing spirit that the theme doesn't drag an audience down . ,1,subjectivity
5692,"with some encouragement from tom ( paul bettany ) , the self-appointed town spokesman , the little community agrees to hide her and in return , grace agrees to work for them . ",0,subjectivity
5693,the kind of film that grows on you upon reflection,1,subjectivity
5694,"a steadfast critic of united states foreign policy for decades , in the aftermath of the terrorist attacks of september 11th , his profile took a quantum leap as he provided much-needed analysis and historical perspective to concerned citizens throughout the world . ",0,subjectivity
5695,"the cooler is bernie lootz ( william h . macy ) , and the cooler is a love story about the changing fortunes of this down-at-heels loser who has made a career out of spreading his virulent bad luck on the floor of las vegas' aging shangri-la casino . ",0,subjectivity
5696,"death to smoochy is often very funny , but what's even more remarkable is the integrity of devito's misanthropic vision . ",1,subjectivity
5697,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride . ",1,subjectivity
5698,"a thoroughly unoriginal , but fast-paced and entertaining genre b-flick",1,subjectivity
5699,"scherfig , who has had a successful career in tv , tackles more than she can handle . ",1,subjectivity
5700,"a positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a shakespearean tragedy or a juicy soap opera . ",1,subjectivity
5701,"off the ramp , however , they are sexy , yet alone , in a male dominated society . ",0,subjectivity
5702,"and the moment they touch each other for a first time , the fortune-teller's prophesy comes true . ",0,subjectivity
5703,"i won't argue with anyone who calls 'slackers' dumb , insulting , or childish . . . but i laughed so much that i didn't mind . ",1,subjectivity
5704,"little does he know , he is investigating some of the biggest events of the star wars saga , as he finds out that there is a connection between the assassination attempts and a separtists movement led by a former jedi ( christopher lee ) against the republic . ",0,subjectivity
5705,"while gypsy's unprecedented disappearance perplexes the entire music industry , she retreats with her husband to the desolation of cape cod in winter . . . ",0,subjectivity
5706,"marly temple is living her father's dream of running a motel , only it has become her nightmare . ",0,subjectivity
5707,"what a concept , what an idea , what a thrill ride . this is a more fascinating look at the future than "" bladerunner "" and one of the most high-concept sci fi adventures attempted for the screen . ",1,subjectivity
5708,"the movie features veteran horror heroines leslie culton and jenny wallace , and actors john saenz and jonathan tabor . ",0,subjectivity
5709,there starts a dangerous game where the two teenagers that graham is protecting will be implied . ,0,subjectivity
5710,"the first all-cgi short to be produced by imageworks , sony pictures award-winning character animation and visual effects company , "" the chubbchubbs "" introduces the alien inhabitants of the planet glorf including meeper , its earnest but awkward hero , the singing diva , the zyzaks and the chubbchubbs . ",0,subjectivity
5711,his father and brother are dead for so many years . ,0,subjectivity
5712,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie . ",1,subjectivity
5713,"in gleefully , thumpingly hyperbolic terms , it covers just about every cliche in the compendium about crass , jaded movie types and the phony baloney movie biz . ",1,subjectivity
5714,"the film is old-fashioned , occasionally charming and as subtle as boldface . ",1,subjectivity
5715,"she wants his blessing to marry a man she loves , but he tells her that she must marry a man of his choosing , and that she must undergo female circumcision . ",0,subjectivity
5716,"though talk in the film often turns to death , khatra's enthusiasm and love of life keep the movie surprisingly upbeat . ",1,subjectivity
5717,"emory , a former governor of his tribe , is reunited with his son larry , via the help of a friend , sky montgomery , who invites larry to travel from the old pueblo to the new "" big city "" to join his father at a photo-art exhibition hosted by sky . ",0,subjectivity
5718,"durval and celia are charmed by the child at first , but soon they see some sad news about celia and kiki on tv that will change the whole situation . ",0,subjectivity
5719,"besides a few survivors , the only two who know about freddy's plans are teenagers lori ( monica keena ) and will ( jason ritter ) . ",0,subjectivity
5720,"transcends its agenda to deliver awe-inspiring , at times sublime , visuals and offer a fascinating glimpse into the subculture of extreme athletes whose derring-do puts the x into the games . ",1,subjectivity
5721,one of the year's most weirdly engaging and unpredictable character pieces . ,1,subjectivity
5722,arcangel gets a message from his brother telling that their father is very sick . ,0,subjectivity
5723,dripping with cliche and bypassing no opportunity to trivialize the material . ,1,subjectivity
5724,talk to her manages to be female-centric even as it explores the lives of men . ,1,subjectivity
5725,"a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python's meaning of life . ",1,subjectivity
5726,the film is a poignant story about a unique relationship between a grandfather and his grandson before the boys bar mitzvah . ,0,subjectivity
5727,"it's slow -- very , very slow . it's not the ultimate depression-era gangster movie . that's pure pr hype . ",1,subjectivity
5728,"the pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by spike jonze . ",1,subjectivity
5729,"terry and dean are lifelong friends who have grown-up together : shotgunning their first beers , forming their first garage band , and growing the great canadian mullet known as "" hockey hair "" . ",0,subjectivity
5730,"he and his girlfriend , a terrorist seeking to change how the poor are treated in korea , kidnap his former boss's daughter . ",0,subjectivity
5731,"watching les destinées , whose pace may not be for everyone , is to be virtually part of the creative process . ",1,subjectivity
5732,"a virus has escaped in a secret facility called "" the hive , "" turning the staff into hungry zombies and releasing the mutated lab "" animals "" that they were studying . ",0,subjectivity
5733,"the plot's clearly mythic structure may owe more to disney's strong sense of formula than to the original story . but while the highly predictable narrative falls short , treasure planet is truly gorgeous to behold . ",1,subjectivity
5734,a composition of gestures stripped of romance and presented in their barest forms . ,1,subjectivity
5735,plays like a series of vignettes -- clips of a film that are still looking for a common through-line . ,1,subjectivity
5736,"rousing throwback and up-to-the-minute satire , chicago puts the "" all "" in all that jazz . ",1,subjectivity
5737,"scientific ambition turns deadly , however , when the creature escapes and begins savagely stalking its prey - the human race . ",0,subjectivity
5738,tins is a glamour doll who is the one person who can help arjun get what he wants . ,0,subjectivity
5739,during the course of the night each of the friends comes to terms with their lives and relationships and how they are not whom they thought each other was . ,0,subjectivity
5740,"a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions . ",1,subjectivity
5741,"eric has married his high school sweetheart , has a good job , his first house , yet he jokes about all the things he's missed in life . ",0,subjectivity
5742,"on the road to lake tahoe , a stressed out young executive meets a woman who forever changes his life . ",0,subjectivity
5743,"whip smart , alluring as hell , dynamic , and sexually predatory . ",0,subjectivity
5744,and some of these ghosts are down right unfriendly . ,0,subjectivity
5745,"lead of the group is arrogant bruce banner , mainly complimented by compassionate betty ross . ",0,subjectivity
5746,"deep in the northwest , there is a lone ranch tucked away so purposefully , the only way to find it is by not looking . ",0,subjectivity
5747,"what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream . ",1,subjectivity
5748,the painter visually depicts the life of a lonely immigrant woman who seeks companionship with the window repairman . ,0,subjectivity
5749,"bollywood/hollywood is a happy , carefree trifle of a movie that is easy to savour because it is so undemanding yet so rewarding . ",1,subjectivity
5750,it shows us a slice of life that's very different from our own and yet instantly recognizable . ,1,subjectivity
5751,"billy marries his high school sweet heart , janet and they soon have a son . ",0,subjectivity
5752,"ramsay succeeds primarily with her typical blend of unsettling atmospherics , delivering a series of abrasive , stylized sequences that burn themselves upon the viewer's memory . ",1,subjectivity
5753,"when sarah's dog disappears into the forest , she becomes completely lost trying to find him . ",0,subjectivity
5754,the story follows them and the people they encounter on their way to their destination . ,0,subjectivity
5755,blueberry is stationed in the little town of palomito as sheriff . ,0,subjectivity
5756,turns out to be a nifty swashbuckler whose plot easily could have been lifted from a number of douglas fairbanks silent pictures . ,1,subjectivity
5757,"and he also has to deal with the daughter's older brother , who's on the run from local drug dealers . ",0,subjectivity
5758, . . . a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,1,subjectivity
5759,"in the little town in georgia that they live in , things soon change . ",0,subjectivity
5760,a crackerjack genre piece ; what panic room aims for it accomplishes with deadly precision and edge-of-your-seat mastery . ,1,subjectivity
5761,a witty screen adaptation of this classic comedy of manners with its generous supply of snappy one-liners . ,1,subjectivity
5762,"the gender-skewed adventures begin when butch , a handsome , but naive baby butch , is compelled by the queen to seek out and bring back her purlined "" koilos "" the source of all pleasures and the key to order and harmony on her island . ",0,subjectivity
5763,"if the movie is finally stuck halfway been cinema and prose , miller proves that it's not an unfertile place to linger . ",1,subjectivity
5764,"it's a drawling , slobbering , lovable run-on sentence of a film , a southern gothic with the emotional arc of its raw blues soundtrack . ",1,subjectivity
5765,"when a storm leaves the two shipwrecked on a deserted island , however , the tables suddenly turn . . . ",0,subjectivity
5766,"smart , sassy interpretation of the oscar wilde play . ",1,subjectivity
5767,but there is one major problem--oscar's true love is his stepmother eve . ,0,subjectivity
5768,if they get caught cheating again stark will make a note in their permanent records and possibly kill their chances of getting into college . ,0,subjectivity
5769,"this is a man's man , a ladies man , a super-hero : he's ted davis : "" bachelorman "" when the woman of his dreams , "" heather "" moves in next door , ted's ordeal begins . ",0,subjectivity
5770,"an attorney ( ben affleck ) in a rush to make a court appointment to file legal papers involving a multi-million dollar trust accidentally collides with an alcoholic insurance salesman ( samuel jackson ) , who also is a rush for a court appointment involving the custody of his children . ",0,subjectivity
5771,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . ",1,subjectivity
5772,he is always in search of a rich girl with a view to live a luxurious life with her money . ,0,subjectivity
5773,"see rare footage of some of the world's greatest kickboxers such as benny "" the jet "" urquidez , don "" the dragon wilson and bill "" superfoot "" wallace . ",0,subjectivity
5774,"matt was drunk and as he reached for the car radio , he struck the girl as she crossed the road . ",0,subjectivity
5775,"feels like one of those contrived , only-in -hollywood productions where name actors deliver big performances created for the sole purpose of generating oscar talk . ",1,subjectivity
5776,"if the count of monte cristo doesn't transform caviezel into a movie star , then the game is even more rigged than it was two centuries ago . ",1,subjectivity
5777,"after letting his screenwriting software sit on his shelf for three years , he finally has the big idea that inspires him to load screenwriter 4 . 0 and get writing . ",0,subjectivity
5778,"however , just as velma's star fell , so does roxie's , when go-to-hell kitty arrives at the jail on a multiple murder charge , the press forget roxie and now she and velma are in the same boat . ",0,subjectivity
5779,this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream . ,1,subjectivity
5780,what they soon discover is that they aren't alone . . . and it isn't a german soldier that's hunting them down . ,0,subjectivity
5781,women prisoners strike up a friendship with a young law student who works as a part-time prison guard . ,0,subjectivity
5782,"think 'glengarry glen ross' without the mamet dialogue , and that's kinda what you'll get here . ",1,subjectivity
5783,[a] smarter and much funnier version of the old police academy flicks . ,1,subjectivity
5784,the old man marries her after a short period of acquaintance . ,0,subjectivity
5785,"lee holloway is a smart , quirky woman in her twenties who returns to her hometown in florida after a brief stay in a mental hospital . ",0,subjectivity
5786,jolie's performance vanishes somewhere between her hair and her lips . ,1,subjectivity
5787,"let's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate . ",1,subjectivity
5788,"when in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip . or else a doggie winks . ",1,subjectivity
5789,"when her aunt sends her a pair of shoes instead of the money to start up the restaurant , she angrily sells the useless gift for spare change . ",0,subjectivity
5790,there are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending . ,1,subjectivity
5791,"for 7 years he has watched over the holy fire , forsaking his wife , family and every earthly pleasure . ",0,subjectivity
5792,"perry's good and his is an interesting character , but "" serving sara "" hasn't much more to serve than silly fluff . nor is it a romantic comedy . ",1,subjectivity
5793,"when sai gwai ( turtle , in the english version ) starts working for lmf corporation with his cousin lun , he immediately meets the four "" pork chops "" ( cantonese slang for ugly women ) : mo , mei , hung and pao . ",0,subjectivity
5794," "" frida "" chronicles the life frida kahlo ( salma hayek ) shared unflichingly and openly with diego rivera ( alfred molina ) , as the young couple took the art world by storm . ",0,subjectivity
5795,"mark hamill , sally struthers , brad hunt , angela featherstone and missy crider round out the cast . ",0,subjectivity
5796,"during his skyrocketing career , johnathan has to experience what alexi has found out : blood brings more viewing pleasure to the audience . ",0,subjectivity
5797,"it questions whether we really live in a world that can be divided neatly into black hats and white hats . and anyway , it wonders , is the guy in the black hat always wrong ? ",1,subjectivity
5798,"levi , is an ex-navy man and an animal rights activist who returns home to find the war at home harder to fight than anything he's ever encountered , but what and who is he fighting for ? ",0,subjectivity
5799,a mimetic approximation of better films like contempt and 8 1/2 . ,1,subjectivity
5800,a fast paced and suspenseful argentinian thriller about the shadow side of play . ,1,subjectivity
5801,alenka indulges in the belief that her lover is dead in order to account for his absence . ,0,subjectivity
5802,"it's valentines day , sweets are currency , and new yorkers can't seem to get enough of their favorite moses donuts . ",0,subjectivity
5803,"it's hard to pity the 'plain' girl who becomes a ravishing waif after applying a smear of lip-gloss . rather , pity anyone who sees this mishmash . ",1,subjectivity
5804,"henrik , the young cook , is hopelessly in love with enchanting elena , but lacks the courage to dance with her . ",0,subjectivity
5805," . . . a ho-hum affair , always watchable yet hardly memorable . ",1,subjectivity
5806,the two engage in a spirited and acerbic dialogue - meanwhile accomplishing nothing . ,0,subjectivity
5807,"marco and melanie , a young married couple , are living a life of passion , with chaotic situations , and all the little frustrations of daily life . ",0,subjectivity
5808,an unsentimental albeit heartfelt eulogy to the firefighters who paid the ultimate price while saving new yorkers . ,1,subjectivity
5809,"now joined by teiresias , the former king forces his daughter back to her senses and the horrifying realization that not only is her son dead , but that agave herself was "" amongst his butchers . "" ",0,subjectivity
5810,the film is predictable in the reassuring manner of a beautifully sung holiday carol . ,1,subjectivity
5811,"desperate to help his son , scott heads back home , leaving a substitute claus to watch over things at the pole . ",0,subjectivity
5812,"a hard look at one man's occupational angst and its subsequent reinvention , a terrifying study of bourgeois desperation worthy of claude chabrol . ",1,subjectivity
5813,"cassavetes thinks he's making dog day afternoon with a cause , but all he's done is to reduce everything he touches to a shrill , didactic cartoon . ",1,subjectivity
5814,this story of a determined woman's courage to find her husband in a war zone offers winning performances and some effecting moments . ,1,subjectivity
5815,turning a great movie into a pretty good one is still a step in the wrong direction . . . and the ring will never be more than a pretty good movie . ,1,subjectivity
5816,"playwright siddalee walker , on the verge of opening a new play , gives a magazine interview in which she discusses her unhappy childhood . ",0,subjectivity
5817,"a charming , vibrant , if under-edited adaptation of v . s . naipaul's genially cynical novel . ",1,subjectivity
5818,"before long , the bay boy of bowls is turning the sedate and very english pastime upside down with hysterical results . ",0,subjectivity
5819,"the plan goes awry when trasha and her psychosis find themselves a paying gig and tables are turned , trashed and burned . ",0,subjectivity
5820,it's a very tasteful rock and roll movie . you could put it on a coffee table anywhere . ,1,subjectivity
5821,he is in search for his salvation and his son salvation from a family curse . ,0,subjectivity
5822,"nic is fixated on getting laid , and watches mike and nadine through the skylight with josh . ",0,subjectivity
5823,"his mission : to gather information on an organization that may just be planning the destruction of the world , led by the nihilistic yorgi . ",0,subjectivity
5824,griffin & co . manage to be spectacularly outrageous . ,1,subjectivity
5825,"unwilling to pay such a price for material success , she runs away to calcutta . ",0,subjectivity
5826,"renowned adventurer allan quatermain ( connery ) leads a team of extraordinary figures with legendary powers to battle the technological terror of a madman known as "" the fantom . "" ",0,subjectivity
5827,jaglom . . . put[s] the audience in the privileged position of eavesdropping on his characters,1,subjectivity
5828,"winnie is a free-spirited 15-year-old in a stuffy victorian household who stumbles on the tucks , a strange family hiding out on the family grounds . ",0,subjectivity
5829,"fresh and raw like a blown-out vein , narc takes a walking-dead , cop-flick subgenre and beats new life into it . ",1,subjectivity
5830,"the movie doesn't think much of its characters , its protagonist , or of us . ",1,subjectivity
5831,"nobody talks about what happened five years ago , but something shifts beneath the surface of their lives a secret that won't stay buried . ",0,subjectivity
5832,"this definitely delivers a remarkable mixture of explosive drama with wickedly ironical humor as you follow this eclectic story surrounding this tide-dyed , free spirited couple's showdown with a mysterious faberge' egg and a seedy , well-woven cast of criminals that will both trill and amuse . ",0,subjectivity
5833,"amongst the excitement of rediscovering old friendships , no one minds that a snowstorm has cut them off from the rest of the outside world . ",0,subjectivity
5834,"in the outback and through the bush with his wife terri's ever-present commentary ringing out over the countryside ( "" that was a close one , steve ! "" ) , the crocodile hunter is out to save the gorgeous croc and relocate him . ",0,subjectivity
5835,"after she rejects him for a fellow social climber , summer g spends ten years building a hip hop empire , then moves to the hamptons where he finds the object of his affections . ",0,subjectivity
5836,a new york city oil company troubleshooter is brought to a remote b . c . ,0,subjectivity
5837,"the eccentric stories of a free spirited couple , the husband's brother , a basket ball game , a bookie named dutch , two sinister , corrupt twins conniving over a faberge' egg for their wife's anniversary , a business is business hit-man , and an ex-con that has nothing to do with this story . ",0,subjectivity
5838,i have a confession to make : i didn't particularly like e . t . the first time i saw it as a young boy . that is because - damn it ! - i also wanted a little alien as a friend ! ,1,subjectivity
5839,"ararat is among the director's best work , a rendering of the past that offers hope for the future . ",1,subjectivity
5840,lessons abound for the students and teacher culminating in a reunion 25 years later . ,0,subjectivity
5841,"mi yun and kang have difficulty working with each other , as their personalities and working methods are constantly in conflict . ",0,subjectivity
5842,"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it . ",1,subjectivity
5843,"anna obtains a retraining order against her stalker but she still worries about him , huddled outside her home on a cold , windy night . ",0,subjectivity
5844,francophiles will snicker knowingly and you'll want to slap them . ,1,subjectivity
5845,the family come from a long line of masters of disguise who are able to mask themselves as almost anyone or anything by harnessing the great power of energico . ,0,subjectivity
5846,"weird , vulgar comedy that's definitely an acquired taste . ",1,subjectivity
5847,"based on a true story about ryan dunn's ex girlfriend , and how she cheated on him all the time , with him and his friends always having to spy on her . ",0,subjectivity
5848,"seeing no help forthcoming from the sheriff , she turns to the only other person who can help her , jack barone , a grieving father whose daughter , lisa , was the victim of a similar slaying ten years prior . ",0,subjectivity
5849,the face of the serpent is an action-thriller with strong political undertones of local government corruption . ,0,subjectivity
5850,despite the surface attractions -- conrad l . hall's cinematography will likely be nominated for an oscar next year -- there's something impressive and yet lacking about everything . ,1,subjectivity
5851,raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings . ,1,subjectivity
5852,a master at being everybody but himself he reveals to his friend and confidant saiid ( isa totah ) the truth behind his struggles . ,0,subjectivity
5853,they continue with all the same characteristics trademarks of the shin-hyun serial killings . ,0,subjectivity
5854,"many people believed max had a gift , but he was so upset by his mother dieing , that he purposely ignores his "" gift "" , until one day he has a disturbing dream about a girl being raped and kidnapped . ",0,subjectivity
5855,the cast is top-notch and i predict there will be plenty of female audience members drooling over michael idemoto as michael . ,1,subjectivity
5856,"a zombie movie in every sense of the word--mindless , lifeless , meandering , loud , painful , obnoxious . ",1,subjectivity
5857,the paradiso's rusted-out ruin and ultimate collapse during the film's final ( restored ) thirdemotionally belittle a cinema classic . sometimes shorter is better . ,1,subjectivity
5858,"when an international criminal ( dacascos ) kidnaps the daughter of a gang leader ( dmx ) as part of a diamond heist , it causes a city's police to engage in an intensive search ( led by a government agent played by li ) , aided by the father's gangsters . ",0,subjectivity
5859,"potter begins his second year at hogwarts school of wizardry , but is warned by a mysterious creature that danger awaits him at the school . ",0,subjectivity
5860,"suddenly , a young boy starts to become ill and starts to suffer from the same syndromes that regan from the fist movie suffered . ",0,subjectivity
5861,the new code has the ability to mutate and adapt to any computer environment just like organisms can adapt . ,0,subjectivity
5862,"john , and world-famous ice skating star , elena , are about to sign divorce papers when they realise that , in spite of everything happening around them , their love is worth fighting for . ",0,subjectivity
5863,he awakes to what appears to be the next morning only to find that he is one year into the future and is an escaped convict for the murder of his fianc&#233 ; e . ,0,subjectivity
5864,a tale of three women who have reached a turning point in their lives . ,0,subjectivity
5865,ploddy is a living car with a mind of his own ! ,0,subjectivity
5866,"a gracious , eloquent film that by its end offers a ray of hope to the refugees able to look ahead and resist living in a past forever lost . ",1,subjectivity
5867,they are soon off going from one strange adventure to another . ,0,subjectivity
5868,"for too long the children have been abused , molested , neglected , exploited , and killed , and their tormentors have escaped through the cracks in the justice system . ",0,subjectivity
5869,"the issues are presented in such a lousy way , complete with some of the year's ( unintentionally ) funniest moments , that it's impossible to care . ",1,subjectivity
5870," "" on guard ! "" won't be placed in the pantheon of the best of the swashbucklers but it is a whole lot of fun and you get to see the one of the world's best actors , daniel auteuil , have a whale of a good time . ",1,subjectivity
5871,"tony stilano and trev spackneys both own , live over and work in adjoining take-away fish shops in melbourne . ",0,subjectivity
5872,"director hoffman , his writer and kline's agent should serve detention",1,subjectivity
5873,"scotland , pa . is a strangely drab romp . some studio pizazz might have helped . ",1,subjectivity
5874,neither juan antonio nor se&#241 ; or maximiliano know what they are in for when the tables are turned by the sly carmen . ,0,subjectivity
5875,"she spends her days catering to edgar's whims and fighting off lame advances from his taciturn partner in crime , flowers ( arie verveen ) . ",0,subjectivity
5876,"when marisa's true identity is revealed , the two find that they are worlds apart , even though the distance separating them is just a subway ride between manhattan and the bronx . ",0,subjectivity
5877,kok pin is creative and a born artist but his parents would rather he focus on his maths and sciences . ,0,subjectivity
5878,"frei assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images to communicate the truth of the world around him . ",1,subjectivity
5879,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",1,subjectivity
5880,any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment . ,1,subjectivity
5881,"it just goes to show , an intelligent person isn't necessarily an admirable storyteller . ",1,subjectivity
5882," "" mr . deeds "" is suitable summer entertainment that offers escapism without requiring a great deal of thought . ",1,subjectivity
5883,"when she decides to cancel her only holiday with tor and go on a self-development course with per instead , the passive bystander tor realises he's going to have to stand up and be a man . ",0,subjectivity
5884,"were dylan thomas alive to witness first-time director ethan hawke's strained chelsea walls , he might have been tempted to change his landmark poem to , 'do not go gentle into that good theatre . '",1,subjectivity
5885,"there is the mother and the father , who don't seem to have a normal marriage anymore , there's the daughter , lena , who has a disease and will soon leave the house for medical treatment in switzerland , and her husband harry , who has a mysterious past . ",0,subjectivity
5886,the film proves unrelentingly grim -- and equally engrossing . ,1,subjectivity
5887,"together , they develop a criminal energy that knows no boundaries and leads them to cold-blooded murder . . . ",0,subjectivity
5888,"until then , he spends most of his time watching sloppy tearjerkers on video . ",0,subjectivity
5889,then you remember where the bad dreams came from . ,0,subjectivity
5890,the sequel plays out like a flimsy excuse to give blade fans another look at wesley snipes' iconic hero doing battle with dozens of bad guys -- at once . ,1,subjectivity
5891,"in their new environment , the men relinquish their frat mentality and realize how hurtful they have been to women over the years . ",0,subjectivity
5892,"based on the gruesome novella clive barker wrote especially for todd mcfarlane's disturbing action figure line , tortured souls is the story of six cenobite-like creatures : agonistes , a transformer of people into monsters who may be a creation of god ; the scyther-meister , an assassin created by agonistes to bring a corrupt empire to its knees ; lucidique , the daughter of a slain senator who is strangely falling in love with the scythe-meister ; talisac , a twisted doctor who has impregnated and attached himself to a strange machine ; venal anatomica , a hulking assassin with an inhuman bloodlust ; and mongroid , talisac's soon-to-be born child with a huge mouth in his stomach . ",0,subjectivity
5893,his songs are no longer seen as top grade . ,0,subjectivity
5894,"using his audience as a figurative port-of-call , dong pulls his even-handed ideological ship to their dock for unloading , before he continues his longer journey still ahead . ",1,subjectivity
5895,"while certainly more naturalistic than its australian counterpart , amari's film falls short in building the drama of lilia's journey . ",1,subjectivity
5896,takes a simple premise and carries it to unexpected heights . ,1,subjectivity
5897,this mistaken-identity picture is so film-culture referential that the final product is a ghost . ,1,subjectivity
5898,"after his friend , a hot young artist , is killed , a resourceful american man living in london covers up the crime and tries to keep the friend's name alive in order to exploit his legacy and reap millions in the process . ",0,subjectivity
5899,"taken seriously , it's not much to think about , but taken as a dirtier version of other girlie films . . . it's at least entertaining and sexy fun . ",1,subjectivity
5900,"its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time . ",1,subjectivity
5901,"on the train home from chauncey academy for the thanksgiving weekend , oscar confides in his best friend that he has plans for this vacation--he will win the heart of his true love . ",0,subjectivity
5902,"when the mercenaries catch up , sam , jake and the rest of their entourage find themselves in the clutches of the blood thirsty gallo . ",0,subjectivity
5903,sanjana and aditya retreat to ooty to give a last chance to their crumbling marriage . ,0,subjectivity
5904,"a few questionable actions later on both parties' part , they finally start questioning their actions and their lives . ",0,subjectivity
5905,his story explores the ramifications of leaving afghanistan and living as a refugee in america . ,0,subjectivity
5906,"the heightened symmetry of this new/old cinema paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time . ",1,subjectivity
5907,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . ",1,subjectivity
5908,"it is marta's simple video that proves to be the most compelling , triggering a series of events that effects all five students and forces them to re-evaluate their own belief in the power of motion pictures . ",0,subjectivity
5909,the pied piper production penned by christian otjen concerns a 36-year-old man ( brian wimmer ) who returns to his hometown to confront the harsh reality of his father's supposed suicide . ,0,subjectivity
5910,a woman who is again able to reach out for love . ,0,subjectivity
